Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOI,TOI/GP,TOI/GP,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF,iFF,iSF,iSF,iSF,ixG,iSCF,iRB,iRS,iDS,sDist,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
625000.00,93-01-04,Wallaceburg,ON,CAN,CAN,69,191,2012,5,131,R,Griffith,Seth,C/RW,FLA/TOR,24,0,5,4,1,5,6,-0.4,8,421,18337,305.5,12.73,12.73,24.80%,35.70%,7.70%,0.973,1049,2.75,0.79,77.80%,10,1.96,50,50,40,21,21,21,3.2,13,4,1,5,28.5,28.5,93.1,30,30,22,8,19,6,5,5,6,5,5,2.10%,2,6,2,6,25.00%,2.80%,0,0,1,0,1,6,0,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,2,3,0,14,4,4,4,2,0,-1.6,4,0,0,0,0,325,236,257,192,183,148,16.7,11.3,62,41,14,4,18,6,8,8,26,14,134,152,120,99,40,38,28,15,-0.3,0.6,0.3,924.86,43,8.8,110.2,7.7,0.32
575000.00,95-02-03,Moscow,,RUS,RUS,68,170,,,,L,Tolchinsky,Sergey,LW,CAR,2,0,1,1,0,1,0,-0.2,0,29,1377,23,11.48,11.48,21.10%,100.00%,5.60%,0.941,997,2.61,2.61,50.00%,0,0,3,3,2,2,2,2,0.1,0,0,0,0,32.5,32.5,29,0,0,5,-5,0,0,0,0,0,0,0,0.00%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,25,24,18,17,1.3,1.5,5,5,1,1,1,1,0,2,1,3,11,11,6,8,5,4,0,0,0,0,0.1,85.66,0,0,148.9,0.9,0.45
625000.00,88-09-24,Ann Arbor,MI,USA,USA,71,192,2007,4,93,R,Kampfer,Steven,D,FLA/NYR,11,1,1,1,0,2,-2,-2.4,6,215,8750,145.3,13.25,13.24,25.90%,50.00%,5.20%,0.927,979,1.65,2.48,40.00%,-2,-0.83,23,23,15,10,10,10,0.3,0,0,0,0,61.4,56,32.1,24,24,21,3,5,3,2,10,3,2,10,8.30%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,4,2,0,0,4,3,4,3,4,1,1.7,3,0,0,0,0,132,121,104,104,77,82,5.1,6.4,15,24,4,6,4,5,5,3,9,8,83,66,80,66,17,19,11,16,0.1,0.1,0.2,415.27,40,8.7,104.4,3,0.27
4000000.00,86-06-14,Ilderton,ON,CAN,CAN,70,185,,,,R,Read,Matt,RW/LW,PHI,63,10,9,7,2,19,3,0.6,8,1219,52146,866.1,13.8,13.78,25.10%,67.90%,6.80%,0.93,998,1.94,1.8,51.90%,2,0.14,161,161,124,92,92,92,9,36,5,11,16,30.6,26.5,263.4,95,95,125,-30,32,18,21,32,18,21,32,4.30%,5,10,5,10,33.30%,2.10%,0,0,1,2,4,8,1,1,2,2,3,7,0,1,2,0,0,0,1,1,1,0,1,0,6,1,0,6,25,8,2,6,22,9,0,45,4,5,4,4,1,2.4,4,0,0,0,0,846,747,600,514,412,372,33.1,33.1,101,120,28,26,25,38,54,42,79,80,386,344,421,452,114,82,36,44,0.8,1.2,2,2587.55,135,29,110.4,29,0.46
2500000.00,91-10-15,Warroad,MN,USA,USA,75,206,2010,1,30,L,Nelson,Brock,C/LW,NYI,81,20,25,14,11,45,-6,-7.7,36,1730,76050,1267.8,15.65,15.65,26.80%,71.40%,10.20%,0.906,1008,2.98,2.84,51.20%,3,0.14,305,305,215,173,173,173,17.1,65,10,22,32,26.6,24.2,239.7,50,50,80,-30,42,43,43,48,43,43,48,3.90%,346,445,346,445,43.70%,70.50%,136,164,124,154,86,127,92,133,136,171,217,263,1,5,4,0,0,0,1,2,0,4,0,0,13,0,2,6,34,8,3,8,23,9,6,116,17,26,18,20,9,3.8,17,0,0,0,0,1156,1216,841,876,615,635,57.7,55.5,201,189,63,60,44,31,59,54,103,85,510,612,444,463,210,139,74,75,3.8,0.9,4.7,3458.78,134,5.5,112.3,36.2,0.45
675000.00,89-04-28,Grand Rapids,MI,USA,USA,71,199,,,,R,Glendening,Luke,C/RW/LW,DET,74,3,11,9,2,14,-10,-3,26,1459,57343,953.6,12.92,12.91,23.30%,73.70%,5.70%,0.913,970,1.2,2.96,28.80%,-28,-1.76,123,123,108,77,76,76,8.6,31,3,7,10,29.1,23.3,225.2,150,149,131,18,31,12,19,62,12,19,62,5.80%,307,261,307,258,54.00%,54.50%,182,158,70,58,55,45,92,78,103,87,190,172,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,2,28,13,1,3,9,8,0,42,13,9,12,8,-4,-1.1,13,0,0,0,0,599,1067,468,784,331,539,26.2,52.7,86,177,19,47,16,38,28,33,44,71,549,487,412,400,96,74,42,49,-0.8,0.8,0,3130.73,238,13,104.8,8.3,0.11
900000.00,92-02-08,Stockholm,,SWE,SWE,75,215,2010,2,41,L,Nemeth,Patrik,D,DAL,40,0,3,2,1,3,-4,2.5,14,839,37869,630.2,15.78,15.77,29.00%,15.80%,6.10%,0.911,972,1.81,2.86,38.80%,-11,-1.05,91,91,61,46,46,46,2.5,5,3,3,6,42.1,38,61.1,45,45,51,-6,15,18,10,47,18,10,47,7.30%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,11,7,0,0,24,7,4,7,4,-3,-1.1,7,0,0,0,0,567,640,425,466,311,336,26.1,29.7,82,99,19,30,24,21,23,23,47,44,300,314,208,216,90,80,35,41,-0.5,0.8,0.3,1541.11,106,7.9,114.9,6.6,0.16
1050000.00,91-04-24,Sundsvall,,SWE,SWE,72,184,2009,2,40,L,Lander,Anton,C/LW/RW,EDM,22,1,3,1,2,4,2,-0.4,6,351,12902,214.9,9.77,9.77,17.40%,44.40%,10.10%,0.9,1001,2.51,3.07,45.00%,-2,-0.56,21,21,17,12,12,12,0.9,3,2,2,4,34,32.1,18.5,28,28,13,15,5,4,8,7,4,8,7,3.30%,79,62,79,62,56.00%,56.60%,49,44,15,8,15,10,22,20,21,17,52,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,3,1,0,6,3,0,2,0,-3,-2,3,0,0,0,0,139,211,108,157,89,110,6.7,11.6,27,41,9,11,5,10,13,7,18,17,131,118,138,81,25,19,10,4,0,0.3,0.3,1020.35,41,12,97.7,4,0.18
1100000.00,92-01-30,Ottawa,ON,CAN,CAN,70,184,2010,2,45,L,Spooner,Ryan,C/LW,BOS,78,12,28,14,14,39,-8,1,14,1440,65964,1096.5,14.07,14.07,25.20%,60.00%,9.30%,0.903,996,3.56,2.3,60.70%,23,1.26,222,224,180,145,145,146,12.9,47,6,9,15,32.3,28.5,236.4,24,24,71,-47,36,50,36,17,50,36,17,2.10%,79,124,79,122,38.90%,19.40%,8,11,41,61,30,51,23,31,28,44,45,67,1,3,3,1,0,0,0,1,2,3,1,0,5,0,1,3,32,15,2,13,37,4,1,74,7,5,7,4,-2,-0.4,7,0,0,0,0,1277,804,960,583,700,433,60.7,34.3,199,109,65,42,42,24,47,40,89,64,495,542,369,454,178,110,77,65,2.6,1.1,3.7,3246.34,55,8.6,113.9,44,0.56
925000.00,96-08-17,New Westminster,BC,CAN,CAN,73,229,2014,1,6,R,Virtanen,Jake,RW,VAN,10,0,1,0,1,1,1,-0.8,2,157,6087,101.4,10.15,10.14,20.00%,100.00%,3.10%,1,1031,0.59,0,100.00%,1,0.59,25,25,17,13,13,13,0.7,1,0,0,0,32.5,32.5,0,17,17,9,8,4,0,4,4,0,4,4,4.40%,3,0,3,0,100.00%,2.60%,0,0,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,12,1,1,1,0,0,-1,1,0,0,0,0,74,90,50,67,32,44,2.6,4.6,7,15,1,0,1,4,0,4,1,8,50,66,50,53,8,8,5,4,-0.2,0.2,0,404.88,23,21,97.1,0.9,0.09
650000.00,92-05-01,De Pere,WI,USA,USA,71,188,2011,6,171,L,McCormick,Max,RW/LW/C,OTT,7,0,0,0,0,0,-3,-1.1,0,72,2839,47.3,6.77,6.76,13.60%,0.00%,0.00%,0.906,906,0,3.8,0.00%,-3,-3.8,14,14,9,7,7,7,0.5,2,2,0,2,30,28.3,0,13,13,4,9,2,0,2,1,0,2,1,1.60%,15,9,15,9,62.50%,47.10%,4,2,6,2,5,5,7,4,5,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,50,63,27,44,20,32,1.2,2.5,3,8,0,3,5,4,2,4,7,8,23,28,40,22,4,4,7,3,-0.1,-0.1,-0.2,299.88,14,0,143.2,-0.5,-0.07
3850000.00,91-05-24,Winnipeg,MB,CAN,CAN,72,190,2009,3,85,L,Eakin,Cody,C,DAL,60,3,9,7,2,12,-7,1.2,49,1470,60535,1007.7,16.82,16.81,29.00%,42.90%,5.70%,0.896,953,1.67,3.16,34.60%,-25,-1.49,168,168,130,82,82,82,10.2,34,9,2,11,24.8,23.1,186.2,65,65,56,9,48,33,24,39,33,24,39,3.80%,524,477,524,477,52.30%,87.90%,202,174,168,170,154,133,142,135,212,187,298,280,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,6,40,13,3,3,15,6,2,40,16,13,15,12,-3,-1.4,12,3,0,0,1,941,1016,695,750,493,510,45.2,51.5,144,172,28,53,36,45,37,55,73,100,595,544,291,294,189,121,52,53,-1.2,0.7,-0.5,2467.35,156,7.4,116.5,14.7,0.24
9000000.00,84-07-28,Minneapolis,MN,USA,USA,71,196,2003,1,17,L,Parise,Zach,LW,MIN,69,19,23,17,6,42,-3,10.3,30,1541,72156,1197.9,17.43,17.41,29.30%,64.60%,9.10%,0.91,1001,3.26,2.7,54.60%,11,0.55,300,300,250,194,194,194,25.9,104,27,20,47,23.3,21.5,289.8,46,46,67,-21,56,17,33,69,17,33,69,6.00%,8,5,8,5,61.50%,1.10%,0,0,3,1,5,4,0,1,5,3,5,3,0,6,4,1,0,0,1,1,2,3,3,0,9,0,6,6,44,20,6,10,29,15,2,112,15,17,15,16,2,1.8,15,0,0,0,0,1275,1157,953,851,718,603,69.5,47.4,244,144,65,54,70,38,68,38,138,76,583,600,246,341,116,118,51,59,3.4,0.9,4.3,2897.33,145,5.3,121.8,46.1,0.67
925000.00,97-02-25,Burnsville,MN,USA,USA,73,191,2015,1,23,R,Boeser,Brock,RW,VAN,9,4,1,1,0,5,0,0.8,0,188,8755,145.9,16.22,16.22,29.10%,62.50%,9.30%,0.905,998,3.29,2.47,57.10%,2,0.82,38,38,28,25,25,25,2.4,8,3,1,4,30.4,30.1,19.2,5,5,3,2,3,4,1,0,4,1,0,0.00%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,3,1,1,3,3,0,1,16,0,0,0,0,0,0.2,0,0,0,0,0,144,106,110,84,86,63,6.9,5.8,23,21,8,6,5,3,4,14,9,17,69,87,40,39,23,18,5,3,0.6,0.2,0.8,355.66,5,0,102.8,6.1,0.68
700000.00,90-12-04,Vaughan,ON,CAN,CAN,70,193,2009,5,147,L,Varone,Phil,C,OTT,7,0,0,0,0,0,-3,-0.7,2,82,3351,55.9,7.95,7.97,16.90%,0.00%,0.00%,0.917,917,0,3.22,0.00%,-3,-3.22,5,5,4,1,1,1,0.3,1,0,0,0,9,23,0,3,3,2,1,3,4,3,1,4,3,1,1.80%,15,12,15,12,55.60%,56.30%,5,1,4,6,6,5,5,4,8,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,0,0.1,1,0,0,0,0,41,57,30,44,21,36,2.1,2.8,9,9,0,3,1,5,2,0,3,5,27,21,19,24,10,8,8,5,-0.2,-0.1,-0.2,274.84,6,6,105.2,-1.2,-0.18
742500.00,93-03-26,Helsinki,,FIN,FIN,74,195,,,,L,Hannikainen,Markus,LW,CBJ,10,1,1,0,1,2,0,1.7,6,135,5476,91.2,9.13,9.13,17.30%,50.00%,9.80%,0.875,973,2.63,3.29,44.40%,-1,-0.66,14,14,11,8,8,8,0.5,2,1,0,1,38.3,34.8,0,16,16,14,2,3,0,0,5,0,0,5,6.80%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2,0,0,5,3,1,2,1,-2,-1,3,0,0,0,0,73,74,61,56,41,40,3.3,4,13,8,4,5,4,2,1,6,5,8,23,45,40,40,11,8,3,4,0.1,0.1,0.2,437.26,27,5.3,96.7,2.6,0.26
925000.00,94-11-30,Eisenstadt,,AUT,SVK,71,212,2013,1,27,L,Dano,Marko,C/LW/RW,WPG,38,4,7,3,4,11,0,0.2,10,589,24361,405.7,10.68,10.68,20.80%,73.30%,7.70%,0.951,1028,2.22,1.18,65.20%,7,1.04,77,77,66,44,44,44,6.2,24,5,8,13,23.7,23.6,95.2,83,83,39,44,22,10,18,14,10,18,14,4.30%,1,3,1,3,25.00%,1.10%,1,1,0,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,19,8,2,4,3,1,1,25,5,9,5,7,4,3.7,5,0,0,0,0,361,326,263,225,194,163,18.4,12,70,42,15,8,15,9,26,17,41,26,163,190,254,159,58,43,32,27,0.5,0.4,0.9,1540.91,107,20.2,101.6,10.9,0.29
4250000.00,89-09-01,Halmstad,,SWE,SWE,71,184,2008,4,121,L,Nyquist,Gustav,RW/C/LW,DET,76,12,36,22,14,48,0,4.2,18,1675,79502,1299.3,17.42,17.32,30.30%,70.60%,9.50%,0.911,1006,3.14,2.36,57.10%,17,0.79,288,292,226,163,165,165,18.9,86,10,15,25,27.4,26.5,348.9,54,54,71,-17,63,35,32,20,35,32,20,2.00%,4,1,4,1,80.00%,0.40%,1,0,2,0,1,1,0,0,2,1,2,1,0,3,2,0,0,0,2,1,1,3,0,0,5,1,2,11,49,18,2,5,35,12,2,91,9,16,8,15,7,7.5,9,0,0,0,0,1316,1011,995,796,714,574,72.5,47.8,268,156,68,51,38,21,63,57,101,78,638,614,336,446,197,126,73,89,2.9,1.7,4.7,2985.52,92,9.6,107.5,46.5,0.62
667500.00,94-08-08,Prague,,CZE,CZE,71,176,2015,5,137,L,Simon,Dominik,C,PIT,2,0,1,1,0,1,-1,-0.4,0,41,1565,26.1,13.05,13.05,24.60%,100.00%,12.50%,0.867,992,2.3,4.6,33.30%,-1,-2.3,5,5,4,2,2,2,0.3,1,0,0,0,15.5,27.6,21,2,2,3,-1,2,1,1,0,1,1,0,0.00%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,17,22,8,15,1.5,1.5,5,7,1,2,2,0,1,0,3,0,10,18,12,7,5,2,1,0,0,0,0,80.07,2,0,110.4,0.5,0.23
8000000.00,84-05-01,Minneapolis,MN,USA,USA,75,221,2003,2,62,R,Backes,David,RW/C,BOS,74,17,21,12,9,38,2,10,69,1571,76007,1264.1,17.05,17.08,29.90%,58.50%,8.40%,0.897,981,3.09,2.52,55.10%,12,0.57,286,285,241,175,175,175,17.7,65,10,14,24,33.9,30.5,270.3,226,225,99,126,66,35,28,47,35,28,47,4.80%,60,63,60,63,48.80%,9.40%,20,22,12,19,28,22,15,16,19,30,38,31,0,4,2,2,0,0,0,2,2,5,2,0,6,0,1,5,60,14,3,10,36,16,0,96,26,19,24,17,-7,-0.1,22,3,0,1,0,1431,972,1083,717,776,517,63.7,40.7,199,126,65,53,38,21,46,44,84,65,730,575,473,504,204,153,83,70,2.7,1.7,4.5,2968.55,345,11.5,114.1,52.2,0.71
635000.00,93-02-26,Toronto,ON,CAN,CAN,74,215,,,,L,Goodrow,Barclay,RW/C,S.J,3,0,1,0,1,1,0,-1.1,0,54,2035,33.9,11.3,11.3,21.50%,#DIV/0!,0.00%,1,1000,0,0,0.00%,0,0,6,6,4,3,3,3,0.2,0,0,0,0,30.7,23,0,3,3,3,0,1,1,1,1,1,1,1,2.90%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1,1,0,0,0,0,0,19,34,11,23,8,17,0.3,1.5,0,3,0,0,0,2,0,1,0,3,20,11,7,17,3,4,1,1,0,0,0.1,123.93,4,0,93.8,0.3,0.09
3650000.00,89-10-06,Edmonton,AB,CAN,CAN,69,175,2008,1,26,L,Ennis,Tyler,LW/C/RW,BUF,51,5,8,5,3,13,-10,-3.3,12,809,39278,653.5,12.83,12.83,23.70%,56.50%,6.20%,0.931,993,2.11,2.02,51.10%,1,0.09,145,145,112,89,89,89,7.7,27,6,9,15,29.9,26.8,134.3,45,45,45,0,23,17,19,23,17,19,23,4.00%,3,13,3,13,18.80%,2.60%,1,1,1,5,1,7,0,4,1,1,3,10,0,3,1,0,0,0,0,0,0,0,1,0,4,0,3,1,19,6,1,10,8,1,3,60,6,2,6,2,-4,-2.1,6,0,0,0,0,634,570,478,436,372,318,30.1,26.6,102,88,23,22,25,25,30,19,55,44,286,319,234,211,89,60,29,33,0.2,0.4,0.6,2106.88,80,10.7,110.5,13.7,0.27
3750000.00,92-12-07,Phoenix,AZ,USA,CAN,75,211,2011,1,8,L,Couturier,Sean,C,PHI,66,14,20,10,10,34,12,9.8,33,1635,73045,1216.4,18.45,18.44,31.10%,60.70%,8.50%,0.9,985,2.76,2.71,50.50%,1,0.05,194,194,161,119,120,120,14.6,59,16,13,29,26.5,23,194.3,41,41,114,-73,42,33,46,35,33,46,35,3.40%,587,479,587,479,55.10%,96.70%,216,178,201,182,170,119,139,118,187,141,378,320,0,3,2,1,0,0,3,1,0,4,1,0,5,1,2,1,38,15,3,6,27,7,0,62,15,9,14,10,-6,-1.6,14,1,0,0,0,1195,1017,892,736,659,551,59.2,49.6,210,166,56,55,60,38,47,64,107,102,606,496,440,536,175,112,74,74,1.9,2,3.9,2697.04,110,6.2,109.1,42.7,0.65
6075000.00,82-02-14,Trencin,,SVK,SVK,73,205,2000,1,3,L,Gaborik,Marian,RW,L.A,56,10,11,9,2,21,-4,9.4,18,1072,49693,827.7,14.78,14.78,26.50%,60.00%,7.30%,0.919,992,2.54,2.03,55.60%,7,0.51,216,216,169,123,123,123,12.5,45,8,8,16,27.2,25,242,21,21,35,-14,46,24,7,15,24,7,15,2.40%,0,1,0,1,0.00%,0.10%,0,0,0,0,0,1,0,0,0,1,0,1,0,3,3,0,0,0,2,0,0,1,0,0,7,1,3,7,35,11,0,11,21,9,0,71,9,5,9,5,-4,-3,9,0,0,0,0,921,634,688,479,480,344,46.3,29.5,151,89,35,28,47,27,35,37,82,64,436,362,342,354,117,48,43,43,1.1,1.1,2.2,2291.81,54,3.1,112.7,32.7,0.58
950000.00,90-02-23,Edmonton,AB,CAN,CAN,74,205,2009,3,83,L,Connauton,Kevin,D,ARI,24,0,1,1,0,1,-1,-3.9,24,443,18910,315.2,13.13,13.13,24.40%,10.00%,7.50%,0.924,999,1.9,2.67,41.70%,-4,-0.76,51,51,35,21,21,21,0.7,0,1,2,3,51.9,47.7,25.5,48,48,24,24,14,5,4,22,5,4,22,6.20%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,5,1,1,0,14,8,2,7,2,-6,-3.5,7,0,0,1,0,263,354,196,264,134,185,10.8,16.8,35,62,10,14,10,13,10,15,20,28,133,152,152,126,33,30,21,20,-0.3,0.6,0.4,978.23,94,7.4,117.5,0,0
925000.00,96-09-13,Kramfors,,SWE,SWE,74,202,2014,1,29,L,Kempe,Adrian,LW/C,L.A,25,2,4,3,1,6,-3,0.5,6,433,18346,305.6,12.23,12.23,22.20%,60.00%,6.60%,0.92,986,1.96,1.77,52.60%,1,0.2,61,61,44,32,32,32,2.7,10,1,3,4,33.8,34.5,14.8,23,23,14,9,12,10,5,7,10,5,7,3.10%,67,86,67,86,43.80%,56.50%,23,26,12,27,32,33,18,25,13,20,49,60,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,11,3,1,3,5,0,0,20,3,5,3,5,2,3.2,3,0,0,0,0,301,228,217,166,151,112,13.7,10.7,53,44,10,9,16,6,8,21,24,27,126,145,164,169,45,17,13,21,0,0.3,0.4,1072.21,36,9.3,103.9,10.4,0.41
2750000.00,82-04-03,Edmonton,AB,CAN,CAN,74,214,2000,6,194,R,Engelland,Deryk,D,CGY,81,4,12,6,6,16,2,-11.7,85,1943,89083,1480,18.33,18.31,32.90%,35.60%,8.00%,0.917,997,1.82,2.84,39.10%,-25,-1.01,218,218,141,107,107,107,3.9,4,2,9,11,51.5,47.2,145.4,135,135,120,15,34,49,19,134,49,19,134,8.60%,1,0,1,0,100.00%,0.10%,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,3,5,26,5,0,27,12,1,0,62,25,13,24,14,-12,-2.1,15,9,0,0,1,1039,1567,768,1171,563,840,42.4,79.1,128,261,45,70,30,61,62,64,92,125,676,758,549,459,226,189,91,81,0.3,3.6,3.9,3021.19,363,10.3,105.7,16.2,0.2
5000000.00,81-03-05,Minneapolis,MN,USA,USA,73,200,2000,2,62,L,Martin,Paul,D,S.J,81,4,22,5,17,26,10,1.2,20,2021,93441,1552.3,19.23,19.21,34.00%,42.60%,8.10%,0.918,999,2.36,2.59,47.70%,-6,-0.23,127,127,76,57,57,57,2.1,1,1,7,8,52.9,46.6,100.5,41,41,87,-46,19,57,36,124,57,36,124,7.60%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,1,1,17,2,2,23,4,0,0,26,10,2,10,2,-8,-2,10,0,0,0,0,1522,1621,1102,1178,753,816,67.9,83.5,228,289,61,67,54,67,76,99,130,166,711,752,454,530,388,236,74,96,1.3,4.5,5.8,3011.49,185,7.7,121.5,31.4,0.38
5000000.00,87-11-12,Edmonton,AB,CAN,CAN,72,191,2006,1,12,R,Little,Bryan,C/RW,WPG,59,21,26,16,10,47,-7,4,18,1455,62152,1019.5,17.55,17.46,30.20%,73.40%,10.90%,0.884,993,3.77,3.41,52.50%,6,0.35,188,189,157,118,119,119,13.7,53,11,9,20,24.9,22.5,166.3,35,35,35,0,39,19,31,23,19,31,23,2.50%,610,487,596,484,55.60%,94.60%,178,170,203,146,229,171,229,175,176,139,380,310,1,4,3,1,0,0,5,1,1,3,3,0,8,1,1,3,34,17,11,13,20,11,0,47,9,8,9,7,-1,0.5,9,0,0,0,0,1024,904,803,684,589,502,56,44.8,178,147,64,58,39,32,56,53,95,85,630,512,284,225,150,128,54,54,4.6,0.6,5.3,2356.87,76,7.3,113.5,44.9,0.77
11000000.00,89-05-13,Toronto,ON,CAN,CAN,72,210,2007,2,43,R,Subban,P.K.,D,NSH,66,10,30,13,17,40,-8,10.4,44,1860,96640,1603.1,24.4,24.36,40.70%,52.60%,8.90%,0.896,986,2.84,2.81,50.30%,1,0.04,295,295,197,143,142,142,6.6,9,3,4,7,58.3,49.4,219.4,78,78,71,7,54,58,30,104,58,30,104,7.80%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,0,0,0,3,1,1,3,49,4,3,83,11,0,0,41,18,20,18,15,2,5.4,16,2,0,0,0,1602,1340,1213,1032,852,724,75,64.9,235,211,76,75,58,44,75,60,133,104,855,795,446,486,218,179,90,99,3.6,2.4,6.1,2338.29,228,6.8,110.1,52.8,0.8
600000.00,93-04-27,Brampton,ON,CAN,CAN,77,212,2011,7,191,L,Graovac,Tyler,C,MIN,52,7,2,1,1,9,7,-4.3,10,739,30703,511.5,9.83,9.84,19.30%,50.00%,9.40%,0.962,1055,2.11,1.29,62.10%,7,0.82,84,84,71,48,48,48,5.8,26,2,2,4,24.7,23,19.7,52,52,42,10,23,4,16,15,4,16,15,2.80%,163,180,163,180,47.50%,80.10%,30,36,69,70,64,74,49,57,63,70,99,115,0,1,2,0,0,0,1,0,0,1,1,0,4,0,1,0,22,10,1,2,6,2,0,27,5,3,5,3,-2,0,5,0,0,0,0,356,541,274,403,192,287,17.1,19.1,61,48,18,11,9,10,13,20,22,30,210,218,213,205,54,48,32,27,0.3,0.7,1.1,2135.7,77,13.6,105.2,2,0.04
6000000.00,88-03-21,Bloomington,MN,USA,USA,76,225,2006,1,1,R,Johnson,Erik,D,COL,46,2,15,7,8,17,-6,-1.2,9,1351,60945,1010.4,22.07,22.04,36.80%,44.70%,7.60%,0.883,959,2.26,3.68,38.00%,-24,-1.43,204,204,130,96,96,96,3.9,4,4,2,6,50.1,45.5,117.4,87,87,54,33,34,23,18,98,23,18,98,10.20%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,33,6,0,30,10,0,1,49,3,6,3,6,3,7,2,1,0,0,0,949,957,690,716,503,530,39.9,49.3,135,189,38,62,37,52,30,35,67,87,576,530,321,261,108,131,55,54,0.8,2.1,2.9,1736.01,195,52.5,113.2,24,0.52
950000.00,91-02-22,Prague,,CZE,CZE,75,200,2009,3,75,L,Nestrasil,Andrej,C/RW/LW,CAR,19,1,4,3,1,5,-3,0,2,290,12430,207.2,10.9,10.9,21.60%,83.30%,5.60%,0.89,946,1.74,2.61,40.00%,-3,-0.87,39,39,33,27,27,27,2.4,7,4,0,4,23.1,23.2,89.5,10,10,14,-4,6,8,11,6,8,11,6,3.60%,3,7,3,7,30.00%,5.80%,1,2,1,3,1,2,1,3,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,7,0,0,14,1,0,2,0,-1,-1.9,1,0,0,0,0,193,167,145,120,107,82,8.5,8.1,27,32,6,9,9,9,6,6,15,15,83,89,67,80,34,28,4,8,0.1,0.1,0.2,752.24,18,21,104.3,5.4,0.29
